OG000000,Ap_ca_Pber_PBANKA_0902400.1
OG001851,Ap_ca_Pber_PBANKA_1408500.1
OG001852,Ap_ca_Pber_PBANKA_1415100.1
OG001853,Ap_ca_Pber_PBANKA_0204400.1
OG001854,Ap_ca_Pber_PBANKA_1452400.1
OG001855,Ap_ca_Pber_PBANKA_1033100.1
OG001856,Ap_ca_Pber_PBANKA_1319300.1
OG001857,Ap_ca_Pber_PBANKA_1421400.1
OG001858,Ap_ca_Pber_PBANKA_0210000.1
OG001859,Ap_ca_Pber_PBANKA_1106400.1
OG001860,Ap_ca_Pber_PBANKA_1220500.1
OG001861,Ap_ca_Pber_PBANKA_1314400.1
OG001862,Ap_ca_Pber_PBANKA_1329800.1
OG001863,Ap_ca_Pber_PBANKA_1023500.1
OG001864,Ap_ca_Pber_PBANKA_0315600.1
OG001865,Ap_ca_Pber_PBANKA_1035900.1
OG001866,Ap_ca_Pber_PBANKA_0514700.1
OG001872,Ap_ca_Pber_PBANKA_1427800.1
OG001873,Ap_ca_Pber_PBANKA_1421600.1
OG001874,Ap_ca_Pber_PBANKA_0709600.1
OG001875,Ap_ca_Pber_PBANKA_1429700.1
OG001876,Ap_ca_Pber_PBANKA_0308400.1
OG001877,Ap_ca_Pber_PBANKA_1104700.1
OG001878,Ap_ca_Pber_PBANKA_1339400.1
OG001879,Ap_ca_Pber_PBANKA_1331200.1
OG001881,Ap_ca_Pber_PBANKA_0901200.1
OG001882,Ap_ca_Pber_PBANKA_1333600.1
OG001883,Ap_ca_Pber_PBANKA_1233400.1
OG001884,Ap_ca_Pber_PBANKA_1426300.1
OG001885,Ap_ca_Pber_PBANKA_1415400.1
OG001886,Ap_ca_Pber_PBANKA_0939400.1
OG001887,Ap_ca_Pber_PBANKA_1215000.1
OG001888,Ap_ca_Pber_PBANKA_1212400.1
OG001889,Ap_ca_Pber_PBANKA_1433400.1
OG001890,Ap_ca_Pber_PBANKA_0506100.1
OG001891,Ap_ca_Pber_PBANKA_1114200.1
OG001892,Ap_ca_Pber_PBANKA_1121200.1
OG001893,Ap_ca_Pber_PBANKA_1406400.1
OG001894,Ap_ca_Pber_PBANKA_1222000.1
OG001895,Ap_ca_Pber_PBANKA_1412100.1
OG001896,Ap_ca_Pber_PBANKA_0404600.1
OG001897,Ap_ca_Pber_PBANKA_1208900.1
OG001898,Ap_ca_Pber_PBANKA_0829800.1
OG001900,Ap_ca_Pber_PBANKA_1417600.1
OG001901,Ap_ca_Pber_PBANKA_0902600.1
OG001902,Ap_ca_Pber_PBANKA_0930400.1
OG001910,Ap_ca_Pber_PBANKA_1225200.1
OG001911,Ap_ca_Pber_PBANKA_0301200.1
OG001912,Ap_ca_Pber_PBANKA_1237100.1
OG001913,Ap_ca_Pber_PBANKA_1327000.1
OG001914,Ap_ca_Pber_PBANKA_1453200.1
OG001915,Ap_ca_Pber_PBANKA_0827300.1
OG001916,Ap_ca_Pber_PBANKA_0914700.1
OG001917,Ap_ca_Pber_PBANKA_1235700.1
OG001918,Ap_ca_Pber_PBANKA_1339100.1
OG001919,Ap_ca_Pber_PBANKA_1320300.1
OG001920,Ap_ca_Pber_PBANKA_1235100.1
OG001921,Ap_ca_Pber_PBANKA_0208600.1
OG001923,Ap_ca_Pber_PBANKA_1019600.1
OG001924,Ap_ca_Pber_PBANKA_1115700.1
OG001925,Ap_ca_Pber_PBANKA_0306200.1
OG001926,Ap_ca_Pber_PBANKA_1355800.1
OG001927,Ap_ca_Pber_PBANKA_0702200.1
OG001928,Ap_ca_Pber_PBANKA_1245100.1
OG001929,Ap_ca_Pber_PBANKA_1330500.1
OG001930,Ap_ca_Pber_PBANKA_1011900.1
OG001931,Ap_ca_Pber_PBANKA_0210100.1
OG001932,Ap_ca_Pber_PBANKA_1100860.1
OG001940,Ap_ca_Pber_PBANKA_0933900.1
OG001941,Ap_ca_Pber_PBANKA_1449600.1
OG001942,Ap_ca_Pber_PBANKA_1242300.1
OG001943,Ap_ca_Pber_PBANKA_0607100.1
OG001944,Ap_ca_Pber_PBANKA_0813200.1
OG001945,Ap_ca_Pber_PBANKA_1428900.1
OG001946,Ap_ca_Pber_PBANKA_1209600.1
OG001947,Ap_ca_Pber_PBANKA_0819300.1
OG001948,Ap_ca_Pber_PBANKA_0901400.1
OG001949,Ap_ca_Pber_PBANKA_1126100.1
OG001950,Ap_ca_Pber_PBANKA_1230800.1
OG001951,Ap_ca_Pber_PBANKA_1036900.1
OG001952,Ap_ca_Pber_PBANKA_1012400.1
OG001953,Ap_ca_Pber_PBANKA_0934100.1
OG001954,Ap_ca_Pber_PBANKA_1458600.1
OG001955,Ap_ca_Pber_PBANKA_1140700.1
OG001956,Ap_ca_Pber_PBANKA_0402000.1
OG001958,Ap_ca_Pber_PBANKA_1407900.1
OG001959,Ap_ca_Pber_PBANKA_1022200.1
OG001960,Ap_ca_Pber_PBANKA_1121400.1
OG001961,Ap_ca_Pber_PBANKA_0935400.1
OG001962,Ap_ca_Pber_PBANKA_1447100.1
OG001963,Ap_ca_Pber_PBANKA_0108500.1
OG001964,Ap_ca_Pber_PBANKA_1403900.1
OG001965,Ap_ca_Pber_PBANKA_1232800.1
OG001967,Ap_ca_Pber_PBANKA_0315900.1
OG001978,Ap_ca_Pber_PBANKA_0712800.1
OG001980,Ap_ca_Pber_PBANKA_0701800.1
OG001981,Ap_ca_Pber_PBANKA_0910600.1
OG001982,Ap_ca_Pber_PBANKA_1422300.1
OG001983,Ap_ca_Pber_PBANKA_0827800.1
OG001985,Ap_ca_Pber_PBANKA_1133500.1
OG001986,Ap_ca_Pber_PBANKA_1105200.1
OG001987,Ap_ca_Pber_PBANKA_1003300.1
OG001988,Ap_ca_Pber_PBANKA_1113300.1
OG001989,Ap_ca_Pber_PBANKA_1200800.1
OG001990,Ap_ca_Pber_PBANKA_0800600.1
OG001991,Ap_ca_Pber_PBANKA_0913000.1
OG001992,Ap_ca_Pber_PBANKA_1231100.1
OG001993,Ap_ca_Pber_PBANKA_0939700.1
OG001994,Ap_ca_Pber_PBANKA_0821800.1
OG001995,Ap_ca_Pber_PBANKA_1350800.1
OG002001,Ap_ca_Pber_PBANKA_0110200.1
OG002002,Ap_ca_Pber_PBANKA_0608000.1
OG002003,Ap_ca_Pber_PBANKA_0924100.1
OG002004,Ap_ca_Pber_PBANKA_0720200.1
OG002005,Ap_ca_Pber_PBANKA_0415000.1
OG002006,Ap_ca_Pber_PBANKA_1448000.1
OG002007,Ap_ca_Pber_PBANKA_1229100.1
OG002008,Ap_ca_Pber_PBANKA_1114600.1
OG002009,Ap_ca_Pber_PBANKA_0815400.1
OG002011,Ap_ca_Pber_PBANKA_0718200.1
OG002012,Ap_ca_Pber_PBANKA_0708800.1
OG002013,Ap_ca_Pber_PBANKA_0617500.1
OG002014,Ap_ca_Pber_PBANKA_1445300.1
OG002015,Ap_ca_Pber_PBANKA_1210200.1
OG002016,Ap_ca_Pber_PBANKA_1116700.1
OG002018,Ap_ca_Pber_PBANKA_0709000.1
OG002019,Ap_ca_Pber_PBANKA_0834600.1
OG002020,Ap_ca_Pber_PBANKA_0504000.1
OG002021,Ap_ca_Pber_PBANKA_1000700.1
OG002022,Ap_ca_Pber_PBANKA_0621000.1
OG002023,Ap_ca_Pber_PBANKA_1360900.1
OG002024,Ap_ca_Pber_PBANKA_0807800.1
OG002026,Ap_ca_Pber_PBANKA_0919200.1
OG002032,Ap_ca_Pber_PBANKA_1132500.1
OG002033,Ap_ca_Pber_PBANKA_0206900.1
OG002034,Ap_ca_Pber_PBANKA_0903300.1
OG002035,Ap_ca_Pber_PBANKA_1237200.1
OG002037,Ap_ca_Pber_PBANKA_1428400.1
OG002039,Ap_ca_Pber_PBANKA_1130100.1
OG002041,Ap_ca_Pber_PBANKA_0936300.1
OG002042,Ap_ca_Pber_PBANKA_0621400.1
OG002044,Ap_ca_Pber_PBANKA_0301700.1
OG002046,Ap_ca_Pber_PBANKA_1459500.1
OG002047,Ap_ca_Pber_PBANKA_0212700.1
OG002048,Ap_ca_Pber_PBANKA_0814000.1
OG002049,Ap_ca_Pber_PBANKA_0833000.1
OG002050,Ap_ca_Pber_PBANKA_1336100.1
OG002051,Ap_ca_Pber_PBANKA_1220100.1
OG002052,Ap_ca_Pber_PBANKA_0606900.1
OG002054,Ap_ca_Pber_PBANKA_1208400.1
OG002055,Ap_ca_Pber_PBANKA_1236300.1
OG002057,Ap_ca_Pber_PBANKA_0510400.1
OG002058,Ap_ca_Pber_PBANKA_0926900.1
OG002059,Ap_ca_Pber_PBANKA_1240000.1
OG002060,Ap_ca_Pber_PBANKA_1228000.1
OG002061,Ap_ca_Pber_PBANKA_1443200.1
OG002062,Ap_ca_Pber_PBANKA_0515000.1
OG002063,Ap_ca_Pber_PBANKA_1132200.1
OG002068,Ap_ca_Pber_PBANKA_0520900.1
OG002069,Ap_ca_Pber_PBANKA_1023000.1
OG002070,Ap_ca_Pber_PBANKA_0909100.1
OG002071,Ap_ca_Pber_PBANKA_1205900.1
OG002072,Ap_ca_Pber_PBANKA_0941100.1
OG002073,Ap_ca_Pber_PBANKA_1413000.1
OG002074,Ap_ca_Pber_PBANKA_0919400.1
OG002075,Ap_ca_Pber_PBANKA_1304300.1
OG002076,Ap_ca_Pber_PBANKA_1120100.1
OG002077,Ap_ca_Pber_PBANKA_1001100.1
OG002078,Ap_ca_Pber_PBANKA_1410900.1
OG002079,Ap_ca_Pber_PBANKA_0515500.1
OG002080,Ap_ca_Pber_PBANKA_1420200.1
OG002082,Ap_ca_Pber_PBANKA_1444900.1
OG002083,Ap_ca_Pber_PBANKA_1232600.1
OG002084,Ap_ca_Pber_PBANKA_0707000.1
OG002085,Ap_ca_Pber_PBANKA_1125900.1
OG002086,Ap_ca_Pber_PBANKA_1126700.1
OG002087,Ap_ca_Pber_PBANKA_1409100.1
OG002088,Ap_ca_Pber_PBANKA_0911600.1
OG002089,Ap_ca_Pber_PBANKA_0515900.1
OG002090,Ap_ca_Pber_PBANKA_0601700.1
OG002091,Ap_ca_Pber_PBANKA_0306500.1
OG002092,Ap_ca_Pber_PBANKA_0918700.1
OG002093,Ap_ca_Pber_PBANKA_0835900.1
OG002094,Ap_ca_Pber_PBANKA_1440200.1
OG002095,Ap_ca_Pber_PBANKA_0104900.1
OG002104,Ap_ca_Pber_PBANKA_1426700.1
OG002105,Ap_ca_Pber_PBANKA_0927700.1
OG002106,Ap_ca_Pber_PBANKA_1113200.1
OG002107,Ap_ca_Pber_PBANKA_1405300.1
OG002108,Ap_ca_Pber_PBANKA_1120200.1
OG002109,Ap_ca_Pber_PBANKA_1302500.1
OG002110,Ap_ca_Pber_PBANKA_1244500.1
OG002111,Ap_ca_Pber_PBANKA_0523600.1
OG002113,Ap_ca_Pber_PBANKA_1434100.1
OG002114,Ap_ca_Pber_PBANKA_1209100.1
OG002115,Ap_ca_Pber_PBANKA_1206300.1
OG002116,Ap_ca_Pber_PBANKA_1447800.1
OG002118,Ap_ca_Pber_PBANKA_0704300.1
OG002119,Ap_ca_Pber_PBANKA_0716900.1
OG002120,Ap_ca_Pber_PBANKA_1220900.1
OG002121,Ap_ca_Pber_PBANKA_1464700.1
OG002122,Ap_ca_Pber_PBANKA_1322900.1
OG002123,Ap_ca_Pber_PBANKA_0917200.1
OG002125,Ap_ca_Pber_PBANKA_1309100.1
OG002126,Ap_ca_Pber_PBANKA_1119700.1
OG002127,Ap_ca_Pber_PBANKA_0607700.1
OG002128,Ap_ca_Pber_PBANKA_1405600.1
OG002136,Ap_ca_Pber_PBANKA_0101600.1
OG002137,Ap_ca_Pber_PBANKA_0718500.1
OG002138,Ap_ca_Pber_PBANKA_0414900.1
OG002140,Ap_ca_Pber_PBANKA_1360100.1
OG002141,Ap_ca_Pber_PBANKA_1308800.1
OG002142,Ap_ca_Pber_PBANKA_1418800.1
OG002143,Ap_ca_Pber_PBANKA_1245600.1
OG002144,Ap_ca_Pber_PBANKA_1457300.1
OG002145,Ap_ca_Pber_PBANKA_1139500.1
OG002146,Ap_ca_Pber_PBANKA_0307500.1
OG002147,Ap_ca_Pber_PBANKA_0823300.1
OG002148,Ap_ca_Pber_PBANKA_1206700.1
OG002149,Ap_ca_Pber_PBANKA_0924500.1
OG002150,Ap_ca_Pber_PBANKA_1413900.1
OG002151,Ap_ca_Pber_PBANKA_1335500.1
OG002152,Ap_ca_Pber_PBANKA_0504700.1
OG002153,Ap_ca_Pber_PBANKA_1241700.1
OG002154,Ap_ca_Pber_PBANKA_0827100.1
OG002155,Ap_ca_Pber_PBANKA_0501500.1
OG002156,Ap_ca_Pber_PBANKA_1230500.1
OG002157,Ap_ca_Pber_PBANKA_0940100.1
OG002158,Ap_ca_Pber_PBANKA_0925300.1
OG002159,Ap_ca_Pber_PBANKA_1011300.1
OG002160,Ap_ca_Pber_PBANKA_0812200.1
OG002161,Ap_ca_Pber_PBANKA_0522500.1
OG002162,Ap_ca_Pber_PBANKA_1361900.1
OG002163,Ap_ca_Pber_PBANKA_1015700.1
OG002165,Ap_ca_Pber_PBANKA_0604100.1
OG002170,Ap_ca_Pber_PBANKA_1040000.1
OG002171,Ap_ca_Pber_PBANKA_0936100.1
OG002172,Ap_ca_Pber_PBANKA_0817600.1
OG002173,Ap_ca_Pber_PBANKA_1352100.1
OG002174,Ap_ca_Pber_PBANKA_0803000.1
OG002175,Ap_ca_Pber_PBANKA_1324500.1
OG002176,Ap_ca_Pber_PBANKA_0203750.1
OG002177,Ap_ca_Pber_PBANKA_0306300.1
OG002178,Ap_ca_Pber_PBANKA_0313500.1
OG002179,Ap_ca_Pber_PBANKA_1460200.1
OG002180,Ap_ca_Pber_PBANKA_0929100.1
OG002181,Ap_ca_Pber_PBANKA_0502600.1
OG002182,Ap_ca_Pber_PBANKA_0202000.1
OG002183,Ap_ca_Pber_PBANKA_1126600.1
OG002184,Ap_ca_Pber_PBANKA_0908100.1
OG002185,Ap_ca_Pber_PBANKA_1453600.1
OG002186,Ap_ca_Pber_PBANKA_1108200.1
OG002187,Ap_ca_Pber_PBANKA_1342800.1
OG002188,Ap_ca_Pber_PBANKA_0502300.1
OG002189,Ap_ca_Pber_PBANKA_1312300.1
OG002191,Ap_ca_Pber_PBANKA_1454800.1
OG002192,Ap_ca_Pber_PBANKA_1327400.1
OG002193,Ap_ca_Pber_PBANKA_1120300.1
OG002194,Ap_ca_Pber_PBANKA_1461200.1
OG002195,Ap_ca_Pber_PBANKA_0410200.1
OG002196,Ap_ca_Pber_PBANKA_0301600.1
OG002197,Ap_ca_Pber_PBANKA_0601000.1
OG002198,Ap_ca_Pber_PBANKA_1364900.1
OG002199,Ap_ca_Pber_PBANKA_0808800.1
OG002206,Ap_ca_Pber_PBANKA_1141400.1
OG002207,Ap_ca_Pber_PBANKA_0832500.1
OG002208,Ap_ca_Pber_PBANKA_1358900.1
OG002209,Ap_ca_Pber_PBANKA_0301900.1
OG002210,Ap_ca_Pber_PBANKA_0901800.1
OG002213,Ap_ca_Pber_PBANKA_0929800.1
OG002214,Ap_ca_Pber_PBANKA_0715700.1
OG002215,Ap_ca_Pber_PBANKA_0806400.1
OG002216,Ap_ca_Pber_PBANKA_0930500.1
OG002217,Ap_ca_Pber_PBANKA_1005900.1
OG002218,Ap_ca_Pber_PBANKA_0915000.1
OG002219,Ap_ca_Pber_PBANKA_1144900.1
OG002220,Ap_ca_Pber_PBANKA_1112700.1
OG002221,Ap_ca_Pber_PBANKA_1345500.1
OG002222,Ap_ca_Pber_PBANKA_1128200.1
OG002223,Ap_ca_Pber_PBANKA_1337000.1
OG002224,Ap_ca_Pber_PBANKA_0926100.1
OG002225,Ap_ca_Pber_PBANKA_1327800.1
OG002226,Ap_ca_Pber_PBANKA_1216400.1
OG002228,Ap_ca_Pber_PBANKA_1311500.1
OG002229,Ap_ca_Pber_PBANKA_1202600.1
OG002230,Ap_ca_Pber_PBANKA_1025000.1
OG002231,Ap_ca_Pber_PBANKA_0602300.1
OG002233,Ap_ca_Pber_PBANKA_0938400.1
OG002234,Ap_ca_Pber_PBANKA_0810200.1
OG002235,Ap_ca_Pber_PBANKA_1339600.1
OG002236,Ap_ca_Pber_PBANKA_0608400.1
OG002237,Ap_ca_Pber_PBANKA_0828600.1
OG002238,Ap_ca_Pber_PBANKA_0307300.1
OG002239,Ap_ca_Pber_PBANKA_0811200.1
OG002240,Ap_ca_Pber_PBANKA_1312000.1
OG002245,Ap_ca_Pber_PBANKA_1224800.1
OG002247,Ap_ca_Pber_PBANKA_0943300.1
OG002248,Ap_ca_Pber_PBANKA_1415300.1
OG002249,Ap_ca_Pber_PBANKA_1233000.1
OG002250,Ap_ca_Pber_PBANKA_1127500.1
OG002251,Ap_ca_Pber_PBANKA_0620300.1
OG002254,Ap_ca_Pber_PBANKA_1354200.1
OG002255,Ap_ca_Pber_PBANKA_0943500.1
OG002256,Ap_ca_Pber_PBANKA_1425400.1
OG002258,Ap_ca_Pber_PBANKA_0302000.1
OG002259,Ap_ca_Pber_PBANKA_1462400.1
OG002260,Ap_ca_Pber_PBANKA_0713700.1
OG002261,Ap_ca_Pber_PBANKA_1413200.1
OG002262,Ap_ca_Pber_PBANKA_1341600.1
OG002263,Ap_ca_Pber_PBANKA_0614300.1
OG002264,Ap_ca_Pber_PBANKA_1406200.1
OG002265,Ap_ca_Pber_PBANKA_1338500.1
OG002266,Ap_ca_Pber_PBANKA_0100800.1
OG002267,Ap_ca_Pber_PBANKA_1348800.1
OG002268,Ap_ca_Pber_PBANKA_1317600.1
OG002270,Ap_ca_Pber_PBANKA_1309300.1
OG002271,Ap_ca_Pber_PBANKA_1013800.1
OG002272,Ap_ca_Pber_PBANKA_0410800.1
OG002273,Ap_ca_Pber_PBANKA_0521200.1
OG002274,Ap_ca_Pber_PBANKA_0929700.1
OG002275,Ap_ca_Pber_PBANKA_1243100.1
OG002276,Ap_ca_Pber_PBANKA_0315000.1
OG002284,Ap_ca_Pber_PBANKA_0507000.1
OG002285,Ap_ca_Pber_PBANKA_1112400.1
OG002286,Ap_ca_Pber_PBANKA_0707900.1
OG002287,Ap_ca_Pber_PBANKA_1462000.1
OG002289,Ap_ca_Pber_PBANKA_1325700.1
OG002290,Ap_ca_Pber_PBANKA_1327100.1
OG002291,Ap_ca_Pber_PBANKA_1438100.1
OG002292,Ap_ca_Pber_PBANKA_0208100.1
OG002293,Ap_ca_Pber_PBANKA_1123500.1
OG002295,Ap_ca_Pber_PBANKA_0702500.1
OG002296,Ap_ca_Pber_PBANKA_1434400.1
OG002297,Ap_ca_Pber_PBANKA_1224500.1
OG002298,Ap_ca_Pber_PBANKA_1211100.1
OG002299,Ap_ca_Pber_PBANKA_1301200.1
OG002300,Ap_ca_Pber_PBANKA_1013700.1
OG002302,Ap_ca_Pber_PBANKA_1333200.1
OG002303,Ap_ca_Pber_PBANKA_1130300.1
OG002304,Ap_ca_Pber_PBANKA_0716300.1
OG002305,Ap_ca_Pber_PBANKA_0616000.1
OG002306,Ap_ca_Pber_PBANKA_0522600.1
OG002307,Ap_ca_Pber_PBANKA_1315200.1
OG002308,Ap_ca_Pber_PBANKA_0705300.1
OG002309,Ap_ca_Pber_PBANKA_1304100.1
OG002310,Ap_ca_Pber_PBANKA_1121900.1
OG002311,Ap_ca_Pber_PBANKA_0210900.1
OG002312,Ap_ca_Pber_PBANKA_1359500.1
OG002314,Ap_ca_Pber_PBANKA_1216700.1
OG002315,Ap_ca_Pber_PBANKA_1103500.1
OG002316,Ap_ca_Pber_PBANKA_0814300.1
OG002317,Ap_ca_Pber_PBANKA_0204200.1
OG002318,Ap_ca_Pber_PBANKA_1345700.1
OG002319,Ap_ca_Pber_PBANKA_1026500.1
OG002320,Ap_ca_Pber_PBANKA_0620500.1
OG002321,Ap_ca_Pber_PBANKA_0108900.1
OG002329,Ap_ca_Pber_PBANKA_1404800.1
OG002331,Ap_ca_Pber_PBANKA_1200900.1
OG002332,Ap_ca_Pber_PBANKA_1434000.1
OG002334,Ap_ca_Pber_PBANKA_0620700.1
OG002335,Ap_ca_Pber_PBANKA_1129800.1
OG002336,Ap_ca_Pber_PBANKA_0517100.1
OG002337,Ap_ca_Pber_PBANKA_0822200.1
OG002338,Ap_ca_Pber_PBANKA_1353200.1
OG002339,Ap_ca_Pber_PBANKA_1452500.1
OG002340,Ap_ca_Pber_PBANKA_1117400.1
OG002342,Ap_ca_Pber_PBANKA_0110600.1
OG002343,Ap_ca_Pber_PBANKA_0306700.1
OG002344,Ap_ca_Pber_PBANKA_0615600.1
OG002345,Ap_ca_Pber_PBANKA_1320600.1
OG002347,Ap_ca_Pber_PBANKA_1319900.1
OG002348,Ap_ca_Pber_PBANKA_0518000.1
OG002349,Ap_ca_Pber_PBANKA_1415800.1
OG002350,Ap_ca_Pber_PBANKA_1362100.1
OG002353,Ap_ca_Pber_PBANKA_1001600.1
OG002354,Ap_ca_Pber_PBANKA_0315300.1
OG002355,Ap_ca_Pber_PBANKA_0928900.1
OG002356,Ap_ca_Pber_PBANKA_1347000.1
OG002357,Ap_ca_Pber_PBANKA_0828800.1
OG002358,Ap_ca_Pber_PBANKA_1239400.1
OG002359,Ap_ca_Pber_PBANKA_1317000.1
OG002360,Ap_ca_Pber_PBANKA_0819900.1
OG002361,Ap_ca_Pber_PBANKA_0931800.1
OG002362,Ap_ca_Pber_PBANKA_1441200.1
OG002363,Ap_ca_Pber_PBANKA_1138300.1
OG002364,Ap_ca_Pber_PBANKA_0103000.1
OG002365,Ap_ca_Pber_PBANKA_1107700.1
OG002366,Ap_ca_Pber_PBANKA_1229800.1
OG002367,Ap_ca_Pber_PBANKA_0207400.1
OG002368,Ap_ca_Pber_PBANKA_1350300.1
OG002369,Ap_ca_Pber_PBANKA_1239600.1
OG002370,Ap_ca_Pber_PBANKA_0934800.1
OG002371,Ap_ca_Pber_PBANKA_1407000.1
OG002379,Ap_ca_Pber_PBANKA_0604300.1
OG002380,Ap_ca_Pber_PBANKA_0932600.1
OG002381,Ap_ca_Pber_PBANKA_0614100.1
OG002382,Ap_ca_Pber_PBANKA_0104000.1
OG002385,Ap_ca_Pber_PBANKA_1140900.1
OG002386,Ap_ca_Pber_PBANKA_1036800.1
OG002388,Ap_ca_Pber_PBANKA_0509800.1
OG002390,Ap_ca_Pber_PBANKA_1234900.1
OG002391,Ap_ca_Pber_PBANKA_0803300.1
OG002392,Ap_ca_Pber_PBANKA_1450100.1
OG002393,Ap_ca_Pber_PBANKA_1112800.1
OG002394,Ap_ca_Pber_PBANKA_0811800.1
OG002395,Ap_ca_Pber_PBANKA_0929200.1
OG002396,Ap_ca_Pber_PBANKA_0314400.1
OG002397,Ap_ca_Pber_PBANKA_1102600.1
OG002398,Ap_ca_Pber_PBANKA_0214500.1
OG002399,Ap_ca_Pber_PBANKA_1029200.1
OG002400,Ap_ca_Pber_PBANKA_0521600.1
OG002401,Ap_ca_Pber_PBANKA_1120600.1
OG002402,Ap_ca_Pber_PBANKA_1412800.1
OG002403,Ap_ca_Pber_PBANKA_1310000.1
OG002405,Ap_ca_Pber_PBANKA_0214400.1
OG002406,Ap_ca_Pber_PBANKA_1015900.1
OG002407,Ap_ca_Pber_PBANKA_1210700.1
OG002408,Ap_ca_Pber_PBANKA_1035000.1
OG002409,Ap_ca_Pber_PBANKA_1351700.1
OG002410,Ap_ca_Pber_PBANKA_0607500.1
OG002411,Ap_ca_Pber_PBANKA_1005300.1
OG002412,Ap_ca_Pber_PBANKA_1305500.1
OG002413,Ap_ca_Pber_PBANKA_0714100.1
OG002415,Ap_ca_Pber_PBANKA_0315800.1
OG002416,Ap_ca_Pber_PBANKA_1026800.1
OG002417,Ap_ca_Pber_PBANKA_1343900.1
OG002418,Ap_ca_Pber_PBANKA_1348700.1
OG002419,Ap_ca_Pber_PBANKA_1207800.1
OG002434,Ap_ca_Pber_PBANKA_1209200.1
OG002435,Ap_ca_Pber_PBANKA_0903700.1
OG002436,Ap_ca_Pber_PBANKA_0407800.1
OG002437,Ap_ca_Pber_PBANKA_1213200.1
OG002438,Ap_ca_Pber_PBANKA_1313500.1
OG002439,Ap_ca_Pber_PBANKA_1347800.1
OG002440,Ap_ca_Pber_PBANKA_1235900.1
OG002441,Ap_ca_Pber_PBANKA_1134300.1
OG002442,Ap_ca_Pber_PBANKA_1322400.1
OG002443,Ap_ca_Pber_PBANKA_0619300.1
OG002444,Ap_ca_Pber_PBANKA_1323900.1
OG002445,Ap_ca_Pber_PBANKA_0311200.1
OG002447,Ap_ca_Pber_PBANKA_1462800.1
OG002448,Ap_ca_Pber_PBANKA_0905200.1
OG002449,Ap_ca_Pber_PBANKA_1015600.1
OG002450,Ap_ca_Pber_PBANKA_0508800.1
OG002451,Ap_ca_Pber_PBANKA_1454700.1
OG002452,Ap_ca_Pber_PBANKA_0208700.1
OG002454,Ap_ca_Pber_PBANKA_1431100.1
OG002455,Ap_ca_Pber_PBANKA_0608500.1
OG002456,Ap_ca_Pber_PBANKA_1338900.1
OG002458,Ap_ca_Pber_PBANKA_1409400.1
OG002459,Ap_ca_Pber_PBANKA_0306400.1
OG002460,Ap_ca_Pber_PBANKA_0940800.1
OG002461,Ap_ca_Pber_PBANKA_1342900.1
OG002462,Ap_ca_Pber_PBANKA_1039500.1
OG002463,Ap_ca_Pber_PBANKA_1037100.1
OG002465,Ap_ca_Pber_PBANKA_0817900.1
OG002466,Ap_ca_Pber_PBANKA_1430200.1
OG002467,Ap_ca_Pber_PBANKA_1241300.1
OG002468,Ap_ca_Pber_PBANKA_0404900.1
OG002469,Ap_ca_Pber_PBANKA_1425500.1
OG002471,Ap_ca_Pber_PBANKA_1221500.1
OG002472,Ap_ca_Pber_PBANKA_1322100.1
OG002473,Ap_ca_Pber_PBANKA_1342700.1
OG002474,Ap_ca_Pber_PBANKA_0203900.1
OG002490,Ap_ca_Pber_PBANKA_0932300.1
OG002491,Ap_ca_Pber_PBANKA_1453800.1
OG002492,Ap_ca_Pber_PBANKA_0913100.1
OG002493,Ap_ca_Pber_PBANKA_0926300.1
OG002494,Ap_ca_Pber_PBANKA_0826900.1
OG002495,Ap_ca_Pber_PBANKA_0519900.1
OG002496,Ap_ca_Pber_PBANKA_1330600.1
OG002498,Ap_ca_Pber_PBANKA_1441300.1
OG002499,Ap_ca_Pber_PBANKA_1010400.1
OG002500,Ap_ca_Pber_PBANKA_0926200.1
OG002501,Ap_ca_Pber_PBANKA_1032800.1
OG002502,Ap_ca_Pber_PBANKA_0910400.1
OG002503,Ap_ca_Pber_PBANKA_1116200.1
OG002504,Ap_ca_Pber_PBANKA_0620600.1
OG002505,Ap_ca_Pber_PBANKA_0409800.1
OG002506,Ap_ca_Pber_PBANKA_0927900.1
OG002507,Ap_ca_Pber_PBANKA_0404400.1
OG002508,Ap_ca_Pber_PBANKA_1364600.1
OG002509,Ap_ca_Pber_PBANKA_1422500.1
OG002510,Ap_ca_Pber_PBANKA_0906200.1
OG002511,Ap_ca_Pber_PBANKA_0816700.1
OG002512,Ap_ca_Pber_PBANKA_1138000.1
OG002513,Ap_ca_Pber_PBANKA_1424700.1
OG002514,Ap_ca_Pber_PBANKA_1024800.1
OG002515,Ap_ca_Pber_PBANKA_1240400.1
OG002516,Ap_ca_Pber_PBANKA_0515400.1
OG002517,Ap_ca_Pber_PBANKA_1238100.1
OG002518,Ap_ca_Pber_PBANKA_1360300.1
OG002522,Ap_ca_Pber_PBANKA_0713200.1
OG002523,Ap_ca_Pber_PBANKA_1119900.1
OG002524,Ap_ca_Pber_PBANKA_1135000.1
OG002525,Ap_ca_Pber_PBANKA_0831300.1
OG002526,Ap_ca_Pber_PBANKA_0302200.1
OG002527,Ap_ca_Pber_PBANKA_1136200.1
OG002529,Ap_ca_Pber_PBANKA_1412600.1
OG002530,Ap_ca_Pber_PBANKA_1338000.1
